date,country,hpi,hicp,inflation_yoy,unemployment_rate,housing_overburden_rate,ecb_main_refinancing_rate
2017-01-01,Portugal,111.89,100.58666666666666,1.4182966996034052,10.1,6.7,0.0
2017-04-01,Portugal,115.51,102.98666666666666,1.711877798261785,9.5,6.7,0.0
2017-07-01,Portugal,119.6,102.38666666666667,1.3094099409611148,9.0,6.7,0.0
2017-10-01,Portugal,121.06,102.84666666666668,1.7813551494359148,8.3,6.7,0.0
2018-01-01,Portugal,125.58,101.45,0.8582979851537775,7.7,5.7,0.0
2018-04-01,Portugal,128.49,104.26666666666667,1.242879337131031,7.3,5.7,0.0
2018-07-01,Portugal,129.72,104.21666666666665,1.7873421018361535,7.1,5.7,0.0
2018-10-01,Portugal,132.34,103.64666666666666,0.7778570039540966,6.7,5.7,0.0
2019-01-01,Portugal,137.14,102.23666666666668,0.7754230326926237,6.6,5.7,0.0
2019-04-01,Portugal,140.65,104.91333333333334,0.6202046035805653,6.7,5.7,0.0
2019-07-01,Portugal,143.67,103.85333333333334,-0.3486326563249431,6.4,5.7,0.0
2019-10-01,Portugal,146.07,103.81666666666666,0.1640187817585348,6.7,5.7,0.0
2020-01-01,Portugal,151.67,102.74333333333334,0.4955821460010945,6.7,4.1,0.0
2020-04-01,Portugal,154.34,104.71999999999998,-0.184279087500816,6.0,4.1,0.0
2020-07-01,Portugal,153.61,103.47333333333334,-0.36590062909230836,8.3,4.1,0.0
2020-10-01,Portugal,157.69,103.38,-0.4206132605554691,7.2,4.1,0.0
2021-01-01,Portugal,161.7,102.94333333333333,0.19465983194366654,7.0,5.9,0.0
2021-04-01,Portugal,166.4,104.65666666666668,-0.06047873694929873,7.3,5.9,0.0
2021-07-01,Portugal,171.3,104.74333333333334,1.2273693705302513,6.5,5.9,0.0
2021-10-01,Portugal,175.96,105.87333333333333,2.411814019475078,6.3,5.9,0.0
2022-01-01,Portugal,182.64,107.49333333333334,4.4199073924165555,5.8,5.0,0.0
2022-04-01,Portugal,188.31,113.20333333333333,8.16638532343854,6.3,5.0,0.0
2022-07-01,Portugal,193.82,114.72666666666667,9.531235082582823,6.2,5.0,0.5
2022-10-01,Portugal,195.91,116.67999999999999,10.207165795604812,6.5,5.0,1.25
2023-01-01,Portugal,198.55,116.51666666666667,8.394319027536579,6.8,4.9,2.5
2023-04-01,Portugal,204.74,119.60333333333334,5.653543770795921,6.5,4.9,3.5
2023-07-01,Portugal,208.48,120.25,4.814341333023409,6.4,4.9,4.25
2023-10-01,Portugal,211.27,119.53333333333335,2.445434807450586,6.5,4.9,4.5
2024-01-01,Portugal,212.45,119.38666666666667,2.4631669289086,6.5,6.9,4.5
2024-04-01,Portugal,220.74,123.27999999999999,3.0740503330453306,6.4,6.9,4.5
2024-07-01,Portugal,228.89,123.05666666666667,2.334026334026329,6.4,6.9,4.25
2024-10-01,Portugal,235.68,122.88666666666666,2.8053541550473904,6.6,6.9,3.4
2025-01-01,Portugal,247.05,122.18333333333334,2.342528478892114,6.3,6.3,3.15
2025-04-01,Portugal,258.78,125.7,1.9630110317975458,6.1,6.3,2.4
2025-07-01,Portugal,269.35,125.89999999999999,2.3105886177099855,6.0,6.3,2.15
2025-10-01,Portugal,280.21,125.55,2.167308631259157,5.7,6.3,2.15
2014-01-01,Rumanía,98.37,100.32,1.254920431988693,8.7,16.2,0.25
2014-04-01,Rumanía,96.88,100.73666666666668,1.2802037601796545,8.7,16.2,0.25
2014-07-01,Rumanía,96.01,100.28666666666668,1.5492624970466329,8.6,16.2,0.15
2014-10-01,Rumanía,97.62,100.31333333333333,1.4495685005393888,8.6,16.2,0.05
2015-01-01,Rumanía,101.01,100.86666666666667,0.5449229133439815,8.7,15.9,0.05
2015-04-01,Rumanía,99.76,101.08999999999999,0.35074947883919627,8.4,15.9,0.05
2015-07-01,Rumanía,98.87,98.75,-1.5322741474440016,8.2,15.9,0.05
2015-10-01,Rumanía,100.36,99.29,-1.0201369043663089,8.1,15.9,0.05
2016-01-01,Rumanía,103.65,98.83,-2.019167217448792,7.8,14.4,0.05
2016-04-01,Rumanía,106.59,98.96999999999998,-2.097141161341387,7.2,14.4,0.0
2016-07-01,Rumanía,105.86,98.69,-0.06075949367089217,7.0,14.4,0.0
2016-10-01,Rumanía,107.7,99.21,-0.08057206163764041,6.7,14.4,0.0
2017-01-01,Rumanía,108.96,99.23666666666668,0.4114809942999953,6.5,12.3,0.0
2017-04-01,Rumanía,114.27,99.58333333333333,0.6197164123808774,6.1,12.3,0.0
2017-07-01,Rumanía,112.44,99.63,0.9524774546559867,5.9,12.3,0.0
2017-10-01,Rumanía,113.75,101.56333333333333,2.372072707724371,5.8,12.3,0.0
2018-01-01,Rumanía,116.1,102.93333333333334,3.7251016089483002,5.6,10.3,0.0
2018-04-01,Rumanía,119.66,104.10000000000001,4.535564853556506,5.4,10.3,0.0
2018-07-01,Rumanía,118.88,104.19333333333333,4.580280370704948,5.1,10.3,0.0
2018-10-01,Rumanía,119.83,105.09333333333332,3.4756637894252984,5.0,10.3,0.0
2019-01-01,Rumanía,119.91,106.85333333333334,3.808290155440419,4.9,8.6,0.0
2019-04-01,Rumanía,121.79,108.53000000000002,4.255523535062444,4.9,8.6,0.0
2019-07-01,Rumanía,123.57,108.25666666666666,3.8998016507773903,4.9,8.6,0.0
2019-10-01,Rumanía,125.49,108.96333333333332,3.682441004821113,4.9,8.6,0.0
2020-01-01,Rumanía,129.62,110.20333333333333,3.135138507611668,5.1,7.1,0.0
2020-04-01,Rumanía,129.77,110.77,2.063945452870164,6.6,7.1,0.0
2020-07-01,Rumanía,126.38,110.80333333333334,2.352434030236794,6.4,7.1,0.0
2020-10-01,Rumanía,127.97,110.89666666666666,1.7742971641836691,6.0,7.1,0.0
2021-01-01,Rumanía,131.45,112.76,2.3199540243791894,5.9,7.5,0.0
2021-04-01,Rumanía,133.61,114.22000000000001,3.114561704432628,5.5,7.5,0.0
2021-07-01,Rumanía,133.78,115.60333333333334,4.331999639000017,5.5,7.5,0.0
2021-10-01,Rumanía,137.51,118.25333333333333,6.633803240253688,5.6,7.5,0.0
2022-01-01,Rumanía,139.82,122.05,8.238737140830077,5.8,8.5,0.0
2022-04-01,Rumanía,144.94,128.36666666666667,12.385454969941033,5.6,8.5,0.0
2022-07-01,Rumanía,143.2,130.9333333333333,13.260863296906056,5.5,8.5,0.5
2022-10-01,Rumanía,146.83,134.88666666666666,14.065847333408499,5.6,8.5,1.25
2023-01-01,Rumanía,146.28,137.89666666666668,12.983749829304948,5.6,9.1,2.5
2023-04-01,Rumanía,145.14,140.88333333333333,9.750714100233694,5.6,9.1,3.5
2023-07-01,Rumanía,150.02,142.88666666666666,9.129327902240348,5.4,9.1,4.25
2023-10-01,Rumanía,152.28,144.88,7.408688775762373,5.7,9.1,4.5
2024-01-01,Rumanía,154.26,147.62,7.051173584084691,5.2,4.7,4.5
2024-04-01,Rumanía,155.06,149.03333333333333,5.784928427777114,5.3,4.7,4.5
2024-07-01,Rumanía,155.86,150.46333333333334,5.302570802034268,5.8,4.7,4.25
2024-10-01,Rumanía,158.36,152.53666666666666,5.284833425363522,5.7,4.7,3.4
2025-01-01,Rumanía,161.75,155.26333333333332,5.177708530912684,6.0,5.0,3.15
2025-04-01,Rumanía,162.38,157.03,5.365690002236634,6.1,5.0,2.4
2025-07-01,Rumanía,166.14,162.36333333333334,7.908903608852658,6.0,5.0,2.15
2025-10-01,Rumanía,168.99,165.58333333333334,8.553134765411595,6.2,5.0,2.15
2014-01-01,Suecia,85.18,98.71666666666665,-0.020255899530763344,8.2,8.6,0.25
2014-04-01,Suecia,87.07,99.42999999999999,0.31612577770303574,8.0,8.6,0.25
2014-07-01,Suecia,89.97,99.41000000000001,0.22179655207179572,7.9,8.6,0.15
2014-10-01,Suecia,91.39,99.65333333333335,0.30531789968126777,8.0,8.6,0.05
2015-01-01,Suecia,95.21,99.30333333333333,0.5942934323822424,7.9,8.7,0.05
2015-04-01,Suecia,98.37,100.02666666666666,0.6000871634985971,7.7,8.7,0.05
2015-07-01,Suecia,102.12,100.17999999999999,0.7745699627803804,7.2,8.7,0.05
2015-10-01,Suecia,104.3,100.49000000000001,0.8395772009633262,7.2,8.7,0.05
2016-01-01,Suecia,105.66,100.37,1.0741499110469732,7.3,8.5,0.05
2016-04-01,Suecia,106.9,101.04333333333334,1.0163956278326003,6.9,8.5,0.0
2016-07-01,Suecia,109.35,101.23,1.0481133958874178,7.0,8.5,0.0
2016-10-01,Suecia,111.06,101.89999999999999,1.4031246890237714,7.0,8.5,0.0
2017-01-01,Suecia,114.02,102.0,1.6239912324399697,6.8,8.4,0.0
2017-04-01,Suecia,115.97,102.91000000000001,1.847392207963594,6.8,8.4,0.0
2017-07-01,Suecia,117.59,103.49000000000001,2.232539760940444,6.8,8.4,0.0
2017-10-01,Suecia,114.13,103.69333333333333,1.7598953222113245,6.7,8.4,0.0
2018-01-01,Suecia,113.24,103.75999999999999,1.7254901960784164,6.3,8.3,0.0
2018-04-01,Suecia,114.04,104.94,1.9725974152171588,6.4,8.3,0.0
2018-07-01,Suecia,115.16,105.8,2.2320997197796677,6.6,8.3,0.0
2018-10-01,Suecia,114.96,105.98333333333333,2.2084351292272153,6.6,8.3,0.0
2019-01-01,Suecia,114.97,105.70333333333333,1.8729118478540308,6.9,9.4,0.0
2019-04-01,Suecia,116.51,106.96,1.9249094720792836,6.6,9.4,0.0
2019-07-01,Suecia,118.54,107.26333333333334,1.3831127914303742,7.2,9.4,0.0
2019-10-01,Suecia,118.73,107.79333333333334,1.707815694291548,7.0,9.4,0.0
2020-01-01,Suecia,120.2,106.96999999999998,1.1983223487118,7.3,8.3,0.0
2020-04-01,Suecia,120.3,107.25333333333333,0.27424582398405395,8.6,8.3,0.0
2020-07-01,Suecia,122.95,108.07666666666667,0.7582584915628132,9.4,8.3,0.0
2020-10-01,Suecia,124.99,108.23,0.40509617168655865,8.8,8.3,0.0
2021-01-01,Suecia,128.9,109.02,1.9164251659343767,9.2,8.5,0.0
2021-04-01,Suecia,133.44,109.73333333333335,2.312282446544023,9.2,8.5,0.0
2021-07-01,Suecia,136.89,110.73,2.455047342935579,8.9,8.5,0.0
2021-10-01,Suecia,138.62,112.46333333333332,3.9114232036711716,8.2,8.5,0.0
2022-01-01,Suecia,142.19,114.35000000000001,4.889011190607229,7.7,9.1,0.0
2022-04-01,Suecia,142.86,118.14333333333333,7.664034021871191,7.8,9.1,0.0
2022-07-01,Suecia,138.46,121.09333333333332,9.3591017188958,7.1,9.1,0.5
2022-10-01,Suecia,133.49,123.98666666666668,10.246302498592152,7.4,9.1,1.25
2023-01-01,Suecia,132.64,124.79333333333334,9.132779478210162,7.4,10.9,2.5
2023-04-01,Suecia,133.21,126.3,6.904043111474767,7.6,10.9,3.5
2023-07-01,Suecia,132.68,126.94666666666667,4.833737062321086,7.8,10.9,4.25
2023-10-01,Suecia,129.68,127.73,3.01914184320895,8.1,10.9,4.5
2024-01-01,Suecia,130.53,128.28,2.793952668411781,8.3,10.6,4.5
2024-04-01,Suecia,132.19,128.92,2.0744259699128964,8.3,10.6,4.5
2024-07-01,Suecia,132.98,128.74,1.412666736687318,8.5,10.6,4.25
2024-10-01,Suecia,132.43,129.9766666666667,1.7589185521542872,8.4,10.6,3.4
2025-01-01,Suecia,133.28,131.25,2.315247895229189,8.8,10.8,3.15
2025-04-01,Suecia,132.96,132.05666666666667,2.4330334057296676,8.6,10.8,2.4
2025-07-01,Suecia,133.4,132.90333333333334,3.2339081352597,8.8,10.8,2.15
2025-10-01,Suecia,134.0,133.19666666666666,2.477367732669933,9.1,10.8,2.15
